"Bukit Batok","Posting Box","Hillview Ave (Beside Glendale Parks Condo.)","1.35816","103.76302","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Hillview Ave (opp Jln Remaja)","1.35707","103.76214","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok Central Post Office","Posting Box","1 Bukit Batok Central Link #05-09 West Mall","1.34991","103.74944","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","","Bukit Batok Central"
"Bukit Merah","Posting Box","Depot Road ( Gillman Heights)","1.28213","103.80313","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Depot Height Shopping Centre - Depot Rd (Blk 108)","1.28086","103.81013","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","ESSO Service Stn, 396 Telok Blangah Rd","1.26931","103.81388","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Telok Blangah Drive ( near Blk 78A )","1.27353","103.80891","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Telok Blangah Heights ( Blk 60 )","1.27572","103.81241","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Henderson Rd ( Blk 106 ) / Tiong Bahru Rd","1.28793","103.82243","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Lengkok Bahru ( Blk 61 )","1.28987","103.81374","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Jln Bukit Merah ( Blk 1 )","1.28653","103.80784","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","CALTEX Service Station - 3781 Jln Bukit Merah","1.28463","103.81522","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Lengkok Bahru ( Blk 55 )","1.28758","103.81365","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Redhill Close ( Blk 85 FC )","1.28734","103.81872","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Pacific Tech Centre ( Jln Kilang Timur )","1.28561","103.81103","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Blk 213 Henderson Road / Henderson Ind.Park","1.28105","103.81875","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Bukit Merah Lane 1 ( in front Blk 127 )","1.28538","103.80323","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Henderson Rd ( Blk 116 ) / Bt Merah View","1.28498","103.82151","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Redhill MRT Station ( Outside MRT )","1.28993","103.81685","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Eng Hoon St / Seng Poh Rd","1.28493","103.83318","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Havelock Rd / Indus Rd (Blk 22)","1.28848","103.82949","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Jalan Bukit Merah (Blk 143)","1.27779","103.83","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Jln Bt Ho Swee / Taman Ho Swee","1.28741","103.83076","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Kim Tian Rd","1.28263","103.82743","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Lower Delta Rd / Jln Bt Merah (Blk 106)","1.28021","103.82489","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Merah","Posting Box","Lower Delta Rd / Jln Bt Ho Swee (Blk 48)","1.2888","103.82595","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
